time,kInc,recordType,Nd,emittedTotal,removedTipStep,removedTipTotal,removedBoundaryStep,removedBoundaryTotal,rss_source,Kapp_MPam05,KD_MPam05,Ktip_MPam05,KtipDrop_MPam05,KtipPeak_MPam05,back_stress,dxMin,P_first,V_first,RSS_first,P_last,V_last,RSS_last
2.38830360e+12,3540000,0,201,201,0,0,0,0,3.71552511e-03,2.26278100e+00,7.97316525e-01,1.46546448e+00,0.00000000e+00,nan,-4.58156469e-03,3.07393980e+01,1.90618257e+04,3.18876938e-09,3.67192560e-03,3.79533750e+03,2.08169568e-08,4.37060206e-03
2.38943963e+12,3543697,1,201,201,0,0,0,0,3.72671098e-03,2.26385733e+00,7.94717029e-01,1.46914030e+00,0.00000000e+00,1.46914030e+00,-4.57467595e-03,3.07179525e+01,1.90654295e+04,3.15738714e-09,3.66837436e-03,3.81720587e+03,1.78925448e-08,4.31235202e-03
2.38943963e+12,3543697,2,202,202,0,0,0,0,-2.17321821e-01,2.26385733e+00,9.11514738e-01,1.35234260e+00,1.16797709e-01,1.46914030e+00,-2.25623208e-01,3.07179525e+01,1.90654295e+04,3.15738714e-09,3.66837436e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.39441094e+12,3560000,0,202,202,0,0,0,0,3.72098949e-03,2.26856736e+00,7.99118761e-01,1.46944860e+00,0.00000000e+00,nan,-4.59920175e-03,3.06164314e+01,1.90814520e+04,3.15691167e-09,3.66832029e-03,3.80294584e+03,1.92017404e-08,4.33948256e-03
2.39499806e+12,3561918,1,202,202,0,0,0,0,3.72671088e-03,2.26912363e+00,7.97794195e-01,1.47132943e+00,0.00000000e+00,1.47132943e+00,-4.59570117e-03,3.06055067e+01,1.90832998e+04,3.14073289e-09,3.66647595e-03,3.81380172e+03,1.78434556e-08,4.31129799e-03
2.39499806e+12,3561918,2,203,203,0,0,0,0,-2.17321821e-01,2.26912363e+00,9.14591904e-01,1.35453172e+00,1.16797709e-01,1.47132943e+00,-2.25644233e-01,3.06055067e+01,1.90832998e+04,3.14073289e-09,3.66647595e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.40049368e+12,3580000,0,203,203,0,0,0,0,3.72612126e-03,2.27433042e+00,8.01004635e-01,1.47332578e+00,0.00000000e+00,nan,-4.61707836e-03,3.04948661e+01,1.91008801e+04,3.12589232e-09,3.66477611e-03,3.80933307e+03,1.79229848e-08,4.31300423e-03
2.40055467e+12,3580200,1,203,203,0,0,0,0,3.72670860e-03,2.27438820e+00,8.00869369e-01,1.47351883e+00,0.00000000e+00,1.47351883e+00,-4.61672171e-03,3.04937600e+01,1.91010698e+04,3.12422362e-09,3.66458449e-03,3.81041679e+03,1.77948584e-08,4.31025177e-03
2.40055467e+12,3580200,2,204,204,0,0,0,0,-2.17321823e-01,2.27438820e+00,9.17667077e-01,1.35672112e+00,1.16797709e-01,1.47351883e+00,-2.25665254e-01,3.04937600e+01,1.91010698e+04,3.12422362e-09,3.66458449e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.40611015e+12,3598545,1,204,204,0,0,0,0,3.72671086e-03,2.27965170e+00,8.03940993e-01,1.47571070e+00,0.00000000e+00,1.47571070e+00,-4.63773343e-03,3.03830610e+01,1.91187424e+04,3.10784021e-09,3.66269793e-03,3.80706375e+03,1.77452221e-08,4.30918033e-03
2.40611015e+12,3598545,2,205,205,0,0,0,0,-2.17321821e-01,2.27965170e+00,9.20738701e-01,1.35891300e+00,1.16797709e-01,1.47571070e+00,-2.25686266e-01,3.03830610e+01,1.91187424e+04,3.10784021e-09,3.66269793e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.40652396e+12,3600000,0,205,205,0,0,0,0,3.66853770e-03,2.28004375e+00,8.20944304e-01,1.45909945e+00,0.00000000e+00,nan,-4.69747183e-03,3.03742001e+01,1.91200793e+04,3.22381851e-09,3.67585229e-03,3.61966422e+03,1.37585658e-07,5.12609801e-03
2.41166386e+12,3616951,1,205,205,0,0,0,0,3.72671049e-03,2.28491352e+00,8.07010829e-01,1.47790269e+00,0.00000000e+00,1.47790269e+00,-4.65874108e-03,3.02730476e+01,1.91363165e+04,3.09159725e-09,3.66081808e-03,3.80372541e+03,1.76969981e-08,4.30813662e-03
2.41166386e+12,3616951,2,206,206,0,0,0,0,-2.17321822e-01,2.28491352e+00,9.23808537e-01,1.36110498e+00,1.16797709e-01,1.47790269e+00,-2.25707273e-01,3.02730476e+01,1.91363165e+04,3.09159725e-09,3.66081808e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.41255840e+12,3620000,0,206,206,0,0,0,0,3.67544388e-03,2.28576104e+00,8.22319968e-01,1.46344107e+00,0.00000000e+00,nan,-4.71339132e-03,3.02542293e+01,1.91391853e+04,3.19557397e-09,3.67269118e-03,3.66198255e+03,6.82457932e-08,4.83926460e-03
2.41721587e+12,3635418,1,206,206,0,0,0,0,3.72670858e-03,2.29017373e+00,8.10078603e-01,1.48009512e+00,0.00000000e+00,1.48009512e+00,-4.67974382e-03,3.01640649e+01,1.91537932e+04,3.07549268e-09,3.65894486e-03,3.80040681e+03,1.76491114e-08,4.30709749e-03
2.41721587e+12,3635418,2,207,207,0,0,0,0,-2.17321823e-01,2.29017373e+00,9.26876312e-01,1.36329742e+00,1.16797709e-01,1.48009512e+00,-2.25728276e-01,3.01640649e+01,1.91537932e+04,3.07549268e-09,3.65894486e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.41856914e+12,3640000,0,207,207,0,0,0,0,3.68139665e-03,2.29145587e+00,8.23929545e-01,1.46752633e+00,0.00000000e+00,nan,-4.73017459e-03,3.01358571e+01,1.91581026e+04,3.16777317e-09,3.66955339e-03,3.68524545e+03,4.84625142e-08,4.70197180e-03
2.42276676e+12,3653948,1,207,207,0,0,0,0,3.72671096e-03,2.29543288e+00,8.13142970e-01,1.48228991e+00,0.00000000e+00,1.48228991e+00,-4.70073807e-03,3.00557413e+01,1.91711751e+04,3.05950976e-09,3.65707644e-03,3.79711848e+03,1.76003320e-08,4.30603621e-03
2.42276676e+12,3653948,2,208,208,0,0,0,0,-2.17321821e-01,2.29543288e+00,9.29940679e-01,1.36549220e+00,1.16797709e-01,1.48228991e+00,-2.25749270e-01,3.00557413e+01,1.91711751e+04,3.05950976e-09,3.65707644e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.42455642e+12,3660000,0,208,208,0,0,0,0,3.68674246e-03,2.29712848e+00,8.25690855e-01,1.47143763e+00,0.00000000e+00,nan,-4.74747607e-03,3.00191016e+01,1.91768347e+04,3.14055947e-09,3.66645613e-03,3.70118046e+03,3.88899733e-08,4.61465384e-03
2.42831569e+12,3672538,1,208,208,0,0,0,0,3.72670839e-03,2.30069018e+00,8.16206169e-01,1.48448401e+00,0.00000000e+00,1.48448401e+00,-4.72172984e-03,2.99484268e+01,1.91884603e+04,3.04366883e-09,3.65521534e-03,3.79384005e+03,1.75534251e-08,4.30501298e-03
2.42831569e+12,3672538,2,209,209,0,0,0,0,-2.17321824e-01,2.30069018e+00,9.33003878e-01,1.36768630e+00,1.16797709e-01,1.48448401e+00,-2.25770262e-01,2.99484268e+01,1.91884603e+04,3.04366883e-09,3.65521534e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.43052056e+12,3680000,0,209,209,0,0,0,0,3.69161866e-03,2.30277916e+00,8.27569939e-01,1.47520922e+00,0.00000000e+00,nan,-4.76515962e-03,2.99037009e+01,1.91953855e+04,3.11398687e-09,3.66340684e-03,3.71308427e+03,3.31664894e-08,4.55193705e-03
2.43386355e+12,3691191,1,209,209,0,0,0,0,3.72671034e-03,2.30594645e+00,8.19265944e-01,1.48668051e+00,0.00000000e+00,1.48668051e+00,-4.74271302e-03,2.98417581e+01,1.92056523e+04,3.02794669e-09,3.65335896e-03,3.79059305e+03,1.75052366e-08,4.30395906e-03
2.43386355e+12,3691191,2,210,210,0,0,0,0,-2.17321822e-01,2.30594645e+00,9.36063652e-01,1.36988280e+00,1.16797709e-01,1.48668051e+00,-2.25791245e-01,2.98417581e+01,1.92056523e+04,3.02794669e-09,3.65335896e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.43646180e+12,3700000,0,210,210,0,0,0,0,3.69609747e-03,2.30840815e+00,8.29548457e-01,1.47885969e+00,0.00000000e+00,nan,-4.78315398e-03,2.97899699e+01,1.92137583e+04,3.08807940e-09,3.66040970e-03,3.72234640e+03,2.93392199e-08,4.50388936e-03
2.43940979e+12,3709905,1,210,210,0,0,0,0,3.72671057e-03,2.31120120e+00,8.22323846e-01,1.48887735e+00,0.00000000e+00,1.48887735e+00,-4.76369182e-03,2.97360657e+01,1.92227504e+04,3.01235489e-09,3.65150881e-03,3.78736153e+03,1.74582062e-08,4.30292778e-03
2.43940979e+12,3709905,2,211,211,0,0,0,0,-2.17321822e-01,2.31120120e+00,9.39121555e-01,1.37207964e+00,1.16797709e-01,1.48887735e+00,-2.25812224e-01,2.97360657e+01,1.92227504e+04,3.01235489e-09,3.65150881e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.44238044e+12,3720000,0,211,211,0,0,0,0,3.70022819e-03,2.31401572e+00,8.31613474e-01,1.48240225e+00,0.00000000e+00,nan,-4.80141090e-03,2.96773806e+01,1.92319567e+04,3.06285021e-09,3.65746771e-03,3.72972712e+03,2.65868575e-08,4.46544961e-03
2.44495439e+12,3728680,1,211,211,0,0,0,0,3.72670914e-03,2.31645439e+00,8.25379852e-01,1.49107454e+00,0.00000000e+00,1.49107454e+00,-4.78466609e-03,2.96310177e+01,1.92397552e+04,2.99689353e-09,3.64966502e-03,3.78414796e+03,1.74116420e-08,4.30190408e-03
2.44495439e+12,3728680,2,212,212,0,0,0,0,-2.17321823e-01,2.31645439e+00,9.42177561e-01,1.37427683e+00,1.16797709e-01,1.49107454e+00,-2.25833198e-01,2.96310177e+01,1.92397552e+04,2.99689353e-09,3.64966502e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.44827671e+12,3740000,0,212,212,0,0,0,0,3.70404519e-03,2.31960210e+00,8.33755747e-01,1.48584636e+00,0.00000000e+00,nan,-4.81989694e-03,2.95664896e+01,1.92499840e+04,3.03830579e-09,3.65458314e-03,3.73567618e+03,2.45086599e-08,4.43379770e-03
2.45049772e+12,3747517,1,212,212,0,0,0,0,3.72670965e-03,2.32170638e+00,8.28433125e-01,1.49327325e+00,0.00000000e+00,1.49327325e+00,-4.80563359e-03,2.95269136e+01,1.92566686e+04,2.98155270e-09,3.64782655e-03,3.78095914e+03,1.73646929e-08,4.30086925e-03
2.45049772e+12,3747517,2,213,213,0,0,0,0,-2.17321822e-01,2.32170638e+00,9.45230834e-01,1.37647555e+00,1.16797709e-01,1.49327325e+00,-2.25854166e-01,2.95269136e+01,1.92566686e+04,2.98155270e-09,3.64782655e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.45415090e+12,3760000,0,213,213,0,0,0,0,3.70757388e-03,2.32516756e+00,8.35968365e-01,1.48919919e+00,0.00000000e+00,nan,-4.83858775e-03,2.94565576e+01,1.92678434e+04,3.01444559e-09,3.65175743e-03,3.74048247e+03,2.28847926e-08,4.40721353e-03
2.45603946e+12,3766415,1,213,213,0,0,0,0,3.72670861e-03,2.32695686e+00,8.31484533e-01,1.49547233e+00,0.00000000e+00,1.49547233e+00,-4.82659665e-03,2.94234410e+01,1.92734903e+04,2.96633856e-09,3.64599426e-03,3.77778675e+03,1.73185446e-08,4.29984944e-03
2.45603946e+12,3766415,2,214,214,0,0,0,0,-2.17321823e-01,2.32695686e+00,9.48282241e-01,1.37867462e+00,1.16797709e-01,1.49547233e+00,-2.25875129e-01,2.94234410e+01,1.92734903e+04,2.96633856e-09,3.64599426e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.46000324e+12,3780000,0,214,214,0,0,0,0,3.71083474e-03,2.33071231e+00,8.38245635e-01,1.49246668e+00,0.00000000e+00,nan,-4.85746374e-03,2.93482797e+01,1.92855381e+04,2.99126809e-09,3.64899191e-03,3.74435239e+03,2.15814745e-08,4.38452968e-03
2.46157996e+12,3785375,1,214,214,0,0,0,0,3.72670948e-03,2.33220617e+00,8.34533269e-01,1.49767290e+00,0.00000000e+00,1.49767290e+00,-4.84755308e-03,2.93208873e+01,1.92902222e+04,2.95124183e-09,3.64416716e-03,3.77463829e+03,1.72720803e-08,4.29882001e-03
2.46157996e+12,3785375,2,215,215,0,0,0,0,-2.17321823e-01,2.33220617e+00,9.51330978e-01,1.38087519e+00,1.16797709e-01,1.49767290e+00,-2.25896085e-01,2.93208873e+01,1.92902222e+04,2.95124183e-09,3.64416716e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.46583397e+12,3800000,0,215,215,0,0,0,0,3.71384364e-03,2.33623659e+00,8.40583124e-01,1.49565347e+00,0.00000000e+00,nan,-4.87650997e-03,2.92409213e+01,1.93030710e+04,2.96876764e-09,3.64628740e-03,3.74742953e+03,2.05152684e-08,4.36497020e-03
2.46711891e+12,3804396,1,215,215,0,0,0,0,3.72670881e-03,2.33745400e+00,8.37580193e-01,1.49987381e+00,0.00000000e+00,1.49987381e+00,-4.86850519e-03,2.92189532e+01,1.93068641e+04,2.93626863e-09,3.64234611e-03,3.77150579e+03,1.72264217e-08,4.29780582e-03
2.46711891e+12,3804396,2,216,216,0,0,0,0,-2.17321823e-01,2.33745400e+00,9.54377901e-01,1.38307610e+00,1.16797709e-01,1.49987381e+00,-2.25917037e-01,2.92189532e+01,1.93068641e+04,2.93626863e-09,3.64234611e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.47164335e+12,3820000,0,216,216,0,0,0,0,3.71661468e-03,2.34174065e+00,8.42976850e-01,1.49876381e+00,0.00000000e+00,nan,-4.89571332e-03,2.91350884e+01,1.93204453e+04,2.94693765e-09,3.64364459e-03,3.74982766e+03,1.96287906e-08,4.34794834e-03
2.47265666e+12,3823479,1,216,216,0,0,0,0,3.72671026e-03,2.34270071e+00,8.40624450e-01,1.50207626e+00,0.00000000e+00,1.50207626e+00,-4.88945065e-03,2.91179136e+01,1.93234177e+04,2.92140940e-09,3.64053008e-03,3.76839710e+03,1.71804090e-08,4.29678116e-03
2.47265666e+12,3823479,2,217,217,0,0,0,0,-2.17321822e-01,2.34270071e+00,9.57422158e-01,1.38527855e+00,1.16797709e-01,1.50207626e+00,-2.25937983e-01,2.91179136e+01,1.93234177e+04,2.92140940e-09,3.64053008e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.47743160e+12,3840000,0,217,217,0,0,0,0,3.71915839e-03,2.34722469e+00,8.45423819e-01,1.50180087e+00,0.00000000e+00,nan,-4.91506405e-03,2.90301905e+01,1.93376636e+04,2.92577011e-09,3.64106395e-03,3.75162797e+03,1.88837684e-08,4.33306065e-03
2.47819290e+12,3842623,1,217,217,0,0,0,0,3.72671017e-03,2.34794597e+00,8.43666946e-01,1.50427903e+00,0.00000000e+00,1.50427903e+00,-4.91039192e-03,2.90174821e+01,1.93398828e+04,2.90667059e-09,3.63871998e-03,3.76530384e+03,1.71352268e-08,4.29577241e-03
2.47819290e+12,3842623,2,218,218,0,0,0,0,-2.17321822e-01,2.34794597e+00,9.60464655e-01,1.38748132e+00,1.16797709e-01,1.50427903e+00,-2.25958924e-01,2.90174821e+01,1.93398828e+04,2.90667059e-09,3.63871998e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.48319898e+12,3860000,0,218,218,0,0,0,0,3.72148510e-03,2.35268895e+00,8.47921098e-01,1.50476785e+00,0.00000000e+00,nan,-4.93455282e-03,2.89266815e+01,1.93547287e+04,2.90525582e-09,3.63854576e-03,3.75290077e+03,1.82513263e-08,4.31997231e-03
2.48372767e+12,3861828,1,218,218,0,0,0,0,3.72670936e-03,2.35318986e+00,8.46707487e-01,1.50648237e+00,0.00000000e+00,1.50648237e+00,-4.93132840e-03,2.89179267e+01,1.93562604e+04,2.89205018e-09,3.63691568e-03,3.76222892e+03,1.70902842e-08,4.29476647e-03
2.48372767e+12,3861828,2,219,219,0,0,0,0,-2.17321823e-01,2.35318986e+00,9.63505195e-01,1.38968466e+00,1.16797709e-01,1.50648237e+00,-2.25979860e-01,2.89179267e+01,1.93562604e+04,2.89205018e-09,3.63691568e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.48894568e+12,3880000,0,219,219,0,0,0,0,3.72360297e-03,2.35813362e+00,8.50466341e-01,1.50766728e+00,0.00000000e+00,nan,-4.95417226e-03,2.88241119e+01,1.93716433e+04,2.88538555e-09,3.63609029e-03,3.75369934e+03,1.77109875e-08,4.30843967e-03
2.48926128e+12,3881095,1,219,219,0,0,0,0,3.72671056e-03,2.35843263e+00,8.49745450e-01,1.50868718e+00,0.00000000e+00,1.50868718e+00,-4.95225843e-03,2.88189618e+01,1.93725519e+04,2.87754035e-09,3.63511634e-03,3.75917685e+03,1.70450604e-08,4.29375167e-03
2.48926128e+12,3881095,2,220,220,0,0,0,0,-2.17321822e-01,2.35843263e+00,9.66543159e-01,1.39188947e+00,1.16797709e-01,1.50868718e+00,-2.26000791e-01,2.88189618e+01,1.93725519e+04,2.87754035e-09,3.63511634e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.49467196e+12,3900000,0,220,220,0,0,0,0,3.72551891e-03,2.36355894e+00,8.53057606e-01,1.51050134e+00,0.00000000e+00,nan,-4.97391635e-03,2.87228163e+01,1.93884100e+04,2.86614779e-09,3.63369745e-03,3.75406533e+03,1.72477287e-08,4.29827942e-03
2.49479346e+12,3900423,1,220,220,0,0,0,0,3.72671078e-03,2.36367405e+00,8.52781584e-01,1.51089247e+00,0.00000000e+00,1.51089247e+00,-4.97318404e-03,2.87208507e+01,1.93887572e+04,2.86314580e-09,3.63332266e-03,3.75614075e+03,1.70005228e-08,4.29274973e-03
2.49479346e+12,3900423,2,221,221,0,0,0,0,-2.17321821e-01,2.36367405e+00,9.69579292e-01,1.39409476e+00,1.16797709e-01,1.51089247e+00,-2.26021716e-01,2.87208507e+01,1.93887572e+04,2.86314580e-09,3.63332266e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.50032420e+12,3919812,1,221,221,0,0,0,0,3.72671009e-03,2.36891412e+00,8.55815875e-01,1.51309824e+00,0.00000000e+00,1.51309824e+00,-4.99410514e-03,2.86233242e+01,1.94048771e+04,2.84886605e-09,3.63153470e-03,3.75312182e+03,1.69563271e-08,4.29175298e-03
2.50032420e+12,3919812,2,222,222,0,0,0,0,-2.17321822e-01,2.36891412e+00,9.72613584e-01,1.39630053e+00,1.16797709e-01,1.51309824e+00,-2.26042637e-01,2.86233242e+01,1.94048771e+04,2.84886605e-09,3.63153470e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.50034976e+12,3920000,0,222,222,0,0,0,0,3.65921465e-03,2.36893834e+00,8.75045438e-01,1.49389290e+00,0.00000000e+00,nan,-5.06169728e-03,2.86228386e+01,1.94049536e+04,2.96045898e-09,3.64528374e-03,3.40922509e+03,2.93245617e-06,6.47272752e-03
2.50585357e+12,3939262,1,222,222,0,0,0,0,3.72670908e-03,2.37415288e+00,8.58848192e-01,1.51530468e+00,0.00000000e+00,1.51530468e+00,-5.01502135e-03,2.85266285e+01,1.94209124e+04,2.83469897e-09,3.62975231e-03,3.75012118e+03,1.69123055e-08,4.29075768e-03
2.50585357e+12,3939262,2,223,223,0,0,0,0,-2.17321823e-01,2.37415288e+00,9.75645900e-01,1.39850698e+00,1.16797709e-01,1.51530468e+00,-2.26063553e-01,2.85266285e+01,1.94209124e+04,2.83469897e-09,3.62975231e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.50603583e+12,3940000,0,223,223,0,0,0,0,3.66382417e-03,2.37432556e+00,8.76989664e-01,1.49733589e+00,0.00000000e+00,nan,-5.07859567e-03,2.85232016e+01,1.94214500e+04,2.94316437e-09,3.64318588e-03,3.53033159e+03,2.95202075e-07,5.44727037e-03
2.51138181e+12,3958774,1,223,223,0,0,0,0,3.72671016e-03,2.37939057e+00,8.61877996e-01,1.51751258e+00,0.00000000e+00,1.51751258e+00,-5.03593124e-03,2.84305015e+01,1.94368646e+04,2.82063745e-09,3.62797472e-03,3.74714255e+03,1.68680370e-08,4.28975427e-03
2.51138181e+12,3958774,2,224,224,0,0,0,0,-2.17321822e-01,2.37939057e+00,9.78675705e-01,1.40071487e+00,1.16797709e-01,1.51751258e+00,-2.26084463e-01,2.84305015e+01,1.94368646e+04,2.82063745e-09,3.62797472e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.51170208e+12,3960000,0,224,224,0,0,0,0,3.66628281e-03,2.37969401e+00,8.79421290e-01,1.50027272e+00,0.00000000e+00,nan,-5.09757002e-03,2.84245549e+01,1.94378034e+04,2.92574611e-09,3.64106101e-03,3.55781501e+03,1.63623685e-07,5.19819395e-03
2.51690872e+12,3978347,1,224,224,0,0,0,0,3.72671057e-03,2.38462700e+00,8.64905984e-01,1.51972101e+00,0.00000000e+00,1.51972101e+00,-5.05683670e-03,2.83351846e+01,1.94527335e+04,2.80668553e-09,3.62620255e-03,3.74417966e+03,1.68243933e-08,4.28876254e-03
2.51690872e+12,3978347,2,225,225,0,0,0,0,-2.17321822e-01,2.38462700e+00,9.81703692e-01,1.40292330e+00,1.16797709e-01,1.51972101e+00,-2.26105369e-01,2.83351846e+01,1.94527335e+04,2.80668553e-09,3.62620255e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.51734878e+12,3980000,0,225,225,0,0,0,0,3.66819746e-03,2.38504393e+00,8.81980614e-01,1.50306332e+00,0.00000000e+00,nan,-5.11701439e-03,2.83270488e+01,1.94540162e+04,2.90874970e-09,3.63897585e-03,3.57212029e+03,1.19989855e-07,5.06951372e-03
2.52243426e+12,3997981,1,225,225,0,0,0,0,3.72671033e-03,2.38986213e+00,8.67932155e-01,1.52192998e+00,0.00000000e+00,1.52192998e+00,-5.07773768e-03,2.82404308e+01,1.94685199e+04,2.79284265e-09,3.62443584e-03,3.74123350e+03,1.67810706e-08,4.28777566e-03
2.52243426e+12,3997981,2,226,226,0,0,0,0,-2.17321822e-01,2.38986213e+00,9.84729863e-01,1.40513227e+00,1.16797709e-01,1.52192998e+00,-2.26126270e-01,2.82404308e+01,1.94685199e+04,2.79284265e-09,3.62443584e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.52297608e+12,4000000,0,226,226,0,0,0,0,3.66973263e-03,2.39037548e+00,8.84629962e-01,1.50574552e+00,0.00000000e+00,nan,-5.13676486e-03,2.82305346e+01,1.94700907e+04,2.89222459e-09,3.63693726e-03,3.58074643e+03,9.87189885e-08,4.98933465e-03
2.52795849e+12,4017676,1,226,226,0,0,0,0,3.72670980e-03,2.39509602e+00,8.70956439e-01,1.52413958e+00,0.00000000e+00,1.52413958e+00,-5.09863397e-03,2.81464662e+01,1.94842245e+04,2.77910726e-09,3.62267451e-03,3.73830471e+03,1.67379606e-08,4.28679118e-03
2.52795849e+12,4017676,2,227,227,0,0,0,0,-2.17321822e-01,2.39509602e+00,9.87754148e-01,1.40734187e+00,1.16797709e-01,1.52413958e+00,-2.26147166e-01,2.81464662e+01,1.94842245e+04,2.77910726e-09,3.62267451e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.52858422e+12,4020000,0,227,227,0,0,0,0,3.67095111e-03,2.39568887e+00,8.87354678e-01,1.50833419e+00,0.00000000e+00,nan,-5.15675955e-03,2.81350826e+01,1.94860289e+04,2.87618162e-09,3.63494740e-03,3.58605243e+03,8.65016460e-08,4.93538607e-03
2.53348138e+12,4037432,1,227,227,0,0,0,0,3.72670880e-03,2.40032865e+00,8.73978889e-01,1.52634976e+00,0.00000000e+00,1.52634976e+00,-5.11952570e-03,2.80530541e+01,1.94998479e+04,2.76547872e-09,3.62091860e-03,3.73539280e+03,1.66951183e-08,4.28581040e-03
2.53348138e+12,4037432,2,228,228,0,0,0,0,-2.17321823e-01,2.40032865e+00,9.90776598e-01,1.40955205e+00,1.16797709e-01,1.52634976e+00,-2.26168058e-01,2.80530541e+01,1.94998479e+04,2.76547872e-09,3.62091860e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.53417338e+12,4040000,0,228,228,0,0,0,0,3.67188497e-03,2.40098428e+00,8.90147161e-01,1.51083711e+00,0.00000000e+00,nan,-5.17696704e-03,2.80406112e+01,1.95018329e+04,2.86062227e-09,3.63300731e-03,3.58907673e+03,7.89417389e-08,4.89819964e-03
2.53900329e+12,4057250,1,228,228,0,0,0,0,3.72671059e-03,2.40556034e+00,8.76998765e-01,1.52856158e+00,0.00000000e+00,1.52856158e+00,-5.14041089e-03,2.79604063e+01,1.95153916e+04,2.75194832e-09,3.61916708e-03,3.73250316e+03,1.66518773e-08,4.28481803e-03
2.53900329e+12,4057250,2,229,229,0,0,0,0,-2.17321821e-01,2.40556034e+00,9.93796474e-01,1.41176387e+00,1.16797709e-01,1.52856158e+00,-2.26188943e-01,2.79604063e+01,1.95153916e+04,2.75194832e-09,3.61916708e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.53974376e+12,4060000,0,229,229,0,0,0,0,3.67255243e-03,2.40626190e+00,8.93003097e-01,1.51325880e+00,0.00000000e+00,nan,-5.19736993e-03,2.79471393e+01,1.95175049e+04,2.84554079e-09,3.63111711e-03,3.59034112e+03,7.42161805e-08,4.87317302e-03
2.54452361e+12,4077128,1,229,229,0,0,0,0,3.72670874e-03,2.41079053e+00,8.80017626e-01,1.53077291e+00,0.00000000e+00,1.53077291e+00,-5.16129374e-03,2.78683062e+01,1.95308548e+04,2.73852829e-09,3.61742166e-03,3.72962303e+03,1.66099276e-08,4.28385293e-03
2.54452361e+12,4077128,2,230,230,0,0,0,0,-2.17321823e-01,2.41079053e+00,9.96815335e-01,1.41397520e+00,1.16797709e-01,1.53077291e+00,-2.26209826e-01,2.78683062e+01,1.95308548e+04,2.73852829e-09,3.61742166e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.54529554e+12,4080000,0,230,230,0,0,0,0,3.67296783e-03,2.41152189e+00,8.95918958e-01,1.51560293e+00,0.00000000e+00,nan,-5.21795449e-03,2.78546294e+01,1.95330467e+04,2.83093280e-09,3.62927704e-03,3.59018469e+03,7.13915170e-08,4.85747091e-03
2.55004297e+12,4097068,1,230,230,0,0,0,0,3.72670993e-03,2.41601981e+00,8.83033875e-01,1.53298593e+00,0.00000000e+00,1.53298593e+00,-5.18216988e-03,2.77769512e+01,1.95462396e+04,2.72520443e-09,3.61568059e-03,3.72676650e+03,1.65671971e-08,4.28286744e-03
2.55004297e+12,4097068,2,231,231,0,0,0,0,-2.17321822e-01,2.41601981e+00,9.99831583e-01,1.41618822e+00,1.16797709e-01,1.53298593e+00,-2.26230702e-01,2.77769512e+01,1.95462396e+04,2.72520443e-09,3.61568059e-03,1.51000000e+02,0.00000000e+00,0.00000000e+00
2.55082893e+12,4100000,0,231,231,0,0,0,0,3.67313733e-03,2.41676446e+00,8.98893300e-01,1.51787116e+00,0.00000000e+00,nan,-5.23871543e-03,2.77630694e+01,1.95484604e+04,2.81678751e-09,3.62748655e-03,3.58874542e+03,7.00800033e-08,4.84997604e-03
2.55556107e+12,4117069,1,231,231,0,0,0,0,3.72671058e-03,2.42124789e+00,8.86048416e-01,1.53519948e+00,0.00000000e+00,1.53519948e+00,-5.20304181e-03,2.76861294e+01,1.95615459e+04,2.71198172e-09,3.61394464e-03,3.72392455e+03,1.65251168e-08,4.28189457e-03
